source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,radial_velocity,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,distance_pc,distance_ly,x_ly,y_ly,z_ly,absolute_g_mag,rough_star_type,catalog_label,star_name
4404521333221783680,241.880093117914,-4.704552695906939,65.48727269947875,0.11193253,585.06024,-13.372414813053492,-422.80498625470426,,16.3504,19.671295,14.811003,4.8602924,15.27014271290549,49.80448666670402,-23.39468184726497,-43.77773130384735,-4.084849481595766,15.431184520304758,Red Dwarf,Gaia DR3 4404521333221783680,
890284258753196544,109.07456243442758,33.150948447796246,65.47603353070393,0.028740318,2278.1943,-96.42065386275289,-438.26702114799,9.477275,12.920523,14.764877,11.635905,3.128972,15.272763881322565,49.81303576476641,-13.629159509137976,39.41524982961405,27.24009221800619,12.000934812167447,Red Dwarf,Gaia DR3 890284258753196544,
3858896247076028288,159.00215147100806,5.120786583129691,65.47083288977467,0.049385823,1325.7009,-654.1206933957492,127.51071790875385,20.158785,11.367124,12.91318,10.142016,2.771164,15.273977065231156,49.81699263687533,-46.323211149165076,17.779819017506046,4.446448011288261,10.44736332925733,Red Dwarf,Gaia DR3 3858896247076028288,
3479221035031532416,178.2958474507511,-31.39953502009418,65.4612160282803,0.029015737,2256.059,-1137.8384772685924,-138.29818145382848,37.619152,12.271965,13.896424,11.034081,2.8623428,15.276220954526476,49.82431121644537,-42.50898150233402,1.2647207046741935,-25.95860091311928,11.351885343193775,Red Dwarf,Gaia DR3 3479221035031532416,
5588607120530408832,116.39431122718192,-34.164961809798164,65.4543891564485,0.21450691,305.13885,-222.26726543779748,1707.6957515021272,104.585,5.1940136,5.501337,4.7056036,0.79573345,15.277814259480886,49.82950787615248,-18.328703097090965,36.93213972516065,-27.983129797780663,4.273707471127002,Yellow Dwarf,Gaia DR3 5588607120530408832,
3256334497479041024,59.36875368575957,-1.1600991567872856,65.42618467484711,0.023404164,2795.4934,-185.7123182739811,-142.90482384045606,3.4087348,7.6725683,8.283414,6.9264627,1.3569512,15.28440035086513,49.850988808367674,25.394408250232587,42.886203441460104,-1.0092914198654486,6.751326275863445,Orange Dwarf,Gaia DR3 3256334497479041024,
3011223668834627328,88.67903537720267,-10.589940613821533,65.40972622036443,0.023127515,2828.221,-64.17766791295958,-152.83592445437642,,14.851106,15.063052,14.489493,0.5735588,15.288246225508027,49.86353235926796,1.129932074551859,49.00121226630296,-9.163858864222144,13.929317656741173,White Dwarf,Gaia DR3 3011223668834627328,
2781513733917711616,11.340895337317605,16.57888041078732,65.40568817765696,0.17541876,372.85455,359.0685811886626,-47.90994685534711,,18.142391,20.996897,16.567297,4.4296,15.28919009740818,49.866610854102625,46.86035644495288,9.398410598987263,14.228694604190242,17.220468597641627,Red Dwarf,Gaia DR3 2781513733917711616,
6572227714472220416,327.2987838540347,-41.5589925328267,65.39916452823127,0.4529696,144.3787,280.1763143731345,-223.70017398559776,27.391151,10.955828,12.350546,9.769698,2.5808477,15.290715213469182,49.871585111642545,31.40270508138162,-20.161119636704964,-33.08435234539199,10.033689001323433,Red Dwarf,Gaia DR3 6572227714472220416,
1901773452377248512,335.87225544810565,32.45820740596688,65.3811407466624,0.057305697,1140.9187,255.4089256938755,-169.78445585637542,-44.177853,10.401106,11.286781,8.713361,2.5734205,15.294930442935849,49.88533333546184,38.41505680997317,-17.206214214132302,26.77267421633605,9.478368468623001,Red Dwarf,Gaia DR3 1901773452377248512,
