hip,ra,dec,plx,e_plx,pm_ra,pm_de,hp_mag,b_v,gaia_source_id,gaia_match_sep_arcsec,gaia_in_v2,distance_ly,gaia_match_note
79755,244.18123696,67.23863783,93.57,0.95,-498.28,86.05,8.6599,1.409,1642641410934267008,0.0,True,34.85689857860426,position+magnitude match
102141,310.46238469,-32.43434148,93.5,3.67,270.45,-365.6,10.1659,1.55,6792436799475128960,0.65,True,34.88299465240642,position+magnitude match
65026,199.93990019,47.77807191,93.4,2.21,88.61,-12.34,8.5541,1.469,,3118.878,False,34.920342612419695,no Gaia match
83591,256.2663796,-5.06374209,93.4,0.94,-917.08,-1137.93,7.8332,1.1,4364527594192166400,0.003,True,34.920342612419695,position+magnitude match
81693,250.3228214,31.60188678,93.32,0.47,-461.52,342.28,2.9338,0.65,,2778.688,False,34.950278611230175,no Gaia match
71898,220.59172389,66.0558806,93.17,1.3,-301.43,-36.08,10.8699,1.615,1669449084967071872,0.052,True,35.006547171836424,position+magnitude match
16536,53.23380429,-44.70227038,93.11,1.94,-311.53,131.98,11.5077,1.56,4846689899968623744,0.0,True,35.0291053592525,position+magnitude match
79762,244.19184827,67.2560268,93.09,1.48,-483.02,91.51,10.7253,1.5,1642642957122493824,0.005,True,35.03663121710172,position+magnitude match
54532,167.38273493,-24.59755826,93.0,1.69,-796.18,-446.82,10.4732,1.529,3536123338748976256,0.0,True,35.070537634408595,position+magnitude match
10138,32.60000727,-50.82531507,92.74,0.32,2092.86,653.21,6.2571,0.812,4937000898856156288,0.443,True,35.1688591761915,position+magnitude match
10644,34.2600731,34.22482957,92.73,0.39,1151.83,-246.89,4.9831,0.607,326173044957518080,0.008,True,35.17265178475143,position+magnitude match
70975,217.75585092,-12.29512799,92.44,3.94,-401.4,-398.21,11.9062,1.591,6324308389531786112,0.004,True,35.28299437472955,position+magnitude match
117712,358.10217128,75.5444864,91.82,0.3,341.01,41.5,6.4992,0.977,2232348941893483520,0.614,True,35.5212372032237,position+magnitude match
93101,284.50104796,5.91108986,91.68,1.54,-196.11,-1222.54,9.3027,1.444,4282578724832056576,0.003,True,35.57547993019197,position+magnitude match
29316,92.7281939,10.32031949,91.65,3.5,62.96,-932.06,10.4415,1.45,,806.588,False,35.587124931805775,no Gaia match
57757,177.67202597,1.76537702,91.5,0.22,740.23,-270.43,3.7136,0.518,3796442680948579328,0.015,True,35.64546448087432,position+magnitude match
66459,204.36891175,35.71790496,91.44,1.16,319.53,-58.61,9.1013,1.391,1471777269618346240,0.0,True,35.66885389326334,position+magnitude match
95071,290.14566346,-7.66629154,91.31,4.02,-60.87,-162.15,12.3795,0.07,4201781696994073472,0.003,True,35.71963640346073,position+magnitude match
115332,350.4074011,17.2937476,91.0,2.89,-534.13,-1382.74,11.6561,1.524,2817999068780218368,0.008,True,35.84131868131868,position+magnitude match
86400,264.82092133,3.55547805,90.91,0.67,-179.3,-96.6,6.6566,0.959,,1484.706,False,35.876801231987685,no Gaia match
57632,177.2661596,14.57233678,90.91,0.52,-497.68,-114.67,2.1605,0.09,,2277.518,False,35.876801231987685,no Gaia match
8768,28.20266228,-22.43485454,90.86,1.16,845.9,-1.5,8.9727,1.424,5134635708766250752,0.003,True,35.896544133832265,position+magnitude match
88972,272.4068833,38.45891533,90.71,0.3,-316.44,-468.47,6.5235,0.876,4610177733290768896,0.0,True,35.955903428508435,position+magnitude match
3093,9.84206096,21.25137382,90.42,0.32,-461.32,-370.02,6.03,0.85,2802397960855105920,0.0,True,36.07122318071223,position+magnitude match
41824,127.90717797,19.39451324,90.37,8.22,-254.94,-94.98,11.5902,1.85,662732046688476288,0.224,True,36.09118070156025,position+magnitude match
64797,199.2111134,17.01781623,90.32,0.74,632.6,-262.21,6.6314,0.926,3936909723803146368,0.059,True,36.111160318866254,position+magnitude match
21556,69.4250032,-11.0384046,90.1,1.74,-225.75,-192.57,10.378,1.505,3184351876391975808,0.0,True,36.19933407325194,position+magnitude match
57050,175.4378891,42.75219128,90.06,2.75,-578.87,-89.22,11.8939,1.503,772430527947893632,0.0,True,36.21541194759049,position+magnitude match
22738,73.37945242,-55.86048695,90.02,1.98,134.53,72.68,10.7127,1.58,4776266794388393472,0.026,True,36.23150411019773,position+magnitude match
12777,41.04870044,49.22866627,89.87,0.22,334.66,-89.99,4.2097,0.514,438829629114680704,0.004,True,36.29197730054523,position+magnitude match
42808,130.82606637,-38.88320778,89.76,0.37,-300.84,339.75,6.7217,0.917,5528866839863569024,0.0,True,36.33645276292335,position+magnitude match
48331,147.77783545,-43.50163787,89.62,0.67,461.92,-471.92,7.7685,1.156,5412947081295024896,0.0,True,36.39321580004463,position+magnitude match
26335,84.12913401,11.3280058,88.97,1.02,-5.94,-56.71,8.9163,1.415,3339921875389105152,0.0,True,36.659098572552544,position+magnitude match
428,1.29233673,45.78693444,88.88,1.42,870.19,-150.45,9.9952,1.472,386655019234959872,0.003,True,36.69621962196219,position+magnitude match
78072,239.11247636,15.66473324,88.86,0.18,310.93,-1282.19,3.9456,0.478,1193030490492925824,0.008,True,36.70447895566058,position+magnitude match
69673,213.91811408,19.18727046,88.83,0.54,-1093.39,-2000.06,0.1114,1.239,,1429.073,False,36.71687492964088,no Gaia match
47513,145.29481686,13.20990985,88.81,1.68,-665.12,-141.27,10.4115,1.49,614543647497149056,0.004,True,36.72514356491386,position+magnitude match
473,1.41782131,45.81245486,88.44,1.56,887.48,-152.02,8.2899,1.41,386653851004022144,0.139,True,36.87878787878788,position+magnitude match
48659,148.84970798,-27.2609317,88.32,3.18,-103.06,-151.07,12.0635,1.635,5657274198660921472,0.007,True,36.92889492753624,position+magnitude match
29052,91.93273441,-25.74436822,88.14,2.5,-184.04,-203.99,11.9293,1.6,2911981886751531648,0.003,True,37.00431132289539,position+magnitude match
47650,145.72031032,70.04005602,88.07,2.41,-667.94,-263.25,11.2606,1.488,1071195187567668480,0.0,True,37.033723174747365,position+magnitude match
47080,143.91678139,35.81076687,87.96,0.32,-728.71,-259.81,5.5435,0.77,798068905726303232,0.038,True,37.08003638017281,position+magnitude match
20917,67.25069213,21.92227518,87.78,0.97,-65.7,174.33,8.4228,1.363,145421309108301184,0.004,True,37.15607199817726,position+magnitude match
67927,208.67131829,18.3985867,87.75,1.24,-60.95,-356.29,2.7957,0.58,,2096.516,False,37.16877492877492,no Gaia match
75187,230.47033931,20.97744192,87.63,1.81,78.56,130.41,10.0927,2.1,1214160733157163008,0.003,True,37.21967362775305,position+magnitude match
8051,25.83510896,4.32351525,87.62,2.0,-418.45,-763.81,10.9556,1.525,2560771312759450496,0.0,True,37.22392147911435,position+magnitude match
116745,354.90462515,-72.72036424,87.56,0.51,141.94,-736.82,7.2148,0.989,6380214844952702848,0.023,True,37.2494289629968,position+magnitude match
91699,280.49684066,31.83046927,87.36,2.66,-302.08,8.55,11.3174,1.579,2090085056523454464,0.004,True,37.33470695970696,position+magnitude match
36834,113.61695209,62.9417557,87.15,2.31,-495.43,-105.88,10.5475,1.64,1088813933689615872,0.0,True,37.42467010900746,position+magnitude match
97241,296.45614193,32.38665206,86.99,7.52,384.25,191.71,10.7493,0.0,2034628782438989440,0.028,True,37.49350500057478,position+magnitude match
72848,223.35016593,19.15227145,86.88,0.46,-442.23,217.61,6.1435,0.841,1236929488664453376,0.025,True,37.54097605893186,position+magnitude match
84794,259.97645095,26.5,86.27,4.1,-221.25,355.25,11.2437,1.628,4574048021719710848,0.007,True,37.8064216993161,position+magnitude match
11964,38.59383106,-43.79563841,86.18,0.78,58.68,-294.75,8.8475,1.39,4946938113149426944,0.004,True,37.84590392202367,position+magnitude match
109555,332.87454935,18.42575725,86.08,1.38,329.12,178.2,10.2639,1.465,1776317182780536064,0.004,True,37.88986988847584,position+magnitude match
23693,76.37787653,-57.47298941,85.87,0.18,-30.97,117.22,4.8191,0.526,4763906879239461632,0.007,True,37.98253173401653,position+magnitude match
13389,43.08699912,-63.68135324,85.87,1.99,978.61,633.21,11.4278,1.549,4721111481504887040,0.005,True,37.98253173401653,position+magnitude match
23708,76.44753223,-57.55412263,85.77,0.89,-31.19,118.48,9.0206,1.386,4763897739549071744,0.0,True,38.02681590299638,position+magnitude match
69454,213.30206818,-56.74249353,85.62,1.94,355.86,177.99,10.2683,1.5,5895265380327966464,0.0,True,38.09343611305769,position+magnitude match
61941,190.41667567,-1.44952191,85.58,0.6,-614.76,61.34,2.8213,0.368,3683687763520080384,0.451,True,38.11124094414583,position+magnitude match
63510,195.19563106,12.37576423,85.54,1.53,-616.31,-13.59,9.7583,1.448,3737308025029348608,0.358,True,38.12906242693476,position+magnitude match
109176,331.75197737,25.34504611,85.28,0.63,296.53,27.29,3.8678,0.435,1891598193816300544,0.05,True,38.2453095684803,position+magnitude match
53985,165.6593842,21.96726474,84.95,1.05,142.3,-51.69,9.6641,1.437,3988689609004982912,0.0,True,38.39387875220718,position+magnitude match
92871,283.86398499,8.40267573,84.94,1.72,91.71,-69.59,10.1476,1.539,4310275491469537152,0.004,True,38.39839886979044,position+magnitude match
73470,225.23074722,45.42530751,84.79,1.07,240.63,370.16,9.2154,1.427,1586968533015434624,0.602,True,38.466328576483065,position+magnitude match
69972,214.77231357,-59.37706781,84.76,0.69,-454.35,-809.49,6.8014,1.016,5866992641380992256,0.003,True,38.47994336951392,position+magnitude match
3937,12.63797422,24.81682163,84.42,4.65,195.38,-39.46,12.148,0.0,2805045756653326080,0.142,True,38.63492063492063,position+magnitude match
107556,326.7595222,-16.12656594,84.27,0.19,261.7,-296.7,2.9409,0.18,6838311796136238976,0.04,True,38.70369051857126,position+magnitude match
36626,112.99117367,36.21991906,84.26,3.45,-227.39,-218.85,10.6377,1.439,898506093171335424,0.578,True,38.708283883218606,position+magnitude match
54646,167.76988201,30.44649646,84.23,0.86,591.8,-197.6,8.4199,1.255,732857558276385664,0.0,True,38.72207052119197,position+magnitude match
11048,35.56023227,47.8799293,83.75,1.14,215.95,39.76,9.4757,1.466,354077348697687424,0.004,True,38.944,position+magnitude match
36627,112.98964529,36.23045486,83.46,4.07,-252.96,-257.46,11.7809,1.567,898506166187633280,0.009,True,39.07931943445962,position+magnitude match
108569,329.890321,-59.75250902,83.43,1.77,888.07,-125.56,9.7934,1.479,6409685433069148288,0.004,True,39.09337168884094,position+magnitude match
84099,257.89412277,38.44286869,83.31,1.98,211.59,-46.23,11.6733,0.0,1341113541156480768,0.004,True,39.14968191093506,position+magnitude match
15330,49.43528835,-62.57689909,83.28,0.2,1337.57,649.12,5.6405,0.641,4722111590409480064,0.006,True,39.16378482228626,position+magnitude match
15371,49.54640433,-62.50793544,83.11,0.19,1330.74,647.11,5.3533,0.6,4722135642226902656,0.007,True,39.24389363494164,position+magnitude match
35191,109.08250701,27.14297442,83.09,2.84,-37.4,-195.77,10.8542,1.52,883439489632629120,0.168,True,39.25333975207606,position+magnitude match
80686,247.11583825,-70.08467025,82.53,0.52,199.97,110.97,5.0212,0.555,5808612830236138368,0.034,True,39.51968980976614,position+magnitude match
22762,73.45720746,-17.77185271,82.52,2.4,408.07,-642.82,10.9305,1.547,2979590513145784192,0.0,True,39.52447891420262,position+magnitude match
77257,236.61144151,7.35323971,82.48,0.32,-224.0,-70.64,4.5434,0.604,4430238051199001216,0.005,True,39.54364694471386,position+magnitude match
102186,310.57793025,-52.69667183,82.31,1.07,82.13,-1065.58,8.9254,1.324,6471497502884511232,0.004,True,39.62531891629207,position+magnitude match
104432,317.32082851,-13.29765539,82.18,2.17,713.47,-1994.64,10.946,1.49,6885776098199761024,0.007,True,39.68800194694572,position+magnitude match
171,0.54018854,27.08448917,82.17,2.23,780.22,-917.75,5.8735,0.69,2853900872207888768,3.395,True,39.69283193379579,position+magnitude match
41926,128.21774082,-31.5027043,81.91,0.46,-1113.37,761.57,6.5192,0.78,5640565607657897728,0.004,True,39.81882554022708,position+magnitude match
9291,29.84648018,58.52160818,81.65,4.06,321.75,-195.78,12.2221,1.54,505516521175942784,0.0,True,39.94562155541947,position+magnitude match
26779,85.33472088,53.48233039,81.45,0.54,1.82,-523.99,6.354,0.84,263916708025623680,0.003,True,40.04370779619398,position+magnitude match
93069,284.37749724,-55.99081693,81.4,1.95,-3.67,-441.28,8.9108,1.433,6637963425886794752,0.033,True,40.06830466830466,position+magnitude match
36338,112.18826004,-3.29622691,81.38,2.49,438.1,-792.41,11.4781,1.486,3060641356390249728,0.0,True,40.078151880068816,position+magnitude match
22627,73.02350682,6.47729302,81.38,4.04,142.98,-309.39,11.9318,1.59,3288082758293022848,0.012,True,40.078151880068816,position+magnitude match
47620,145.649954,70.03453847,81.37,1.77,-668.54,-268.64,10.5835,1.463,1071194431653425280,0.004,True,40.08307730121666,position+magnitude match
24284,78.1752239,19.66506955,81.35,4.07,278.73,242.33,10.8051,1.55,3407785622839603968,0.0,True,40.09293177627536,position+magnitude match
102401,311.26560051,44.49840969,81.17,1.73,432.91,272.81,10.849,1.491,2070115588901082368,0.003,True,40.18184058149563,position+magnitude match
49969,153.0182827,-2.68326972,81.08,2.87,526.16,-605.63,10.6587,1.566,,2000.928,False,40.22644301924026,no Gaia match
43587,133.15055364,28.33138863,81.03,0.75,-485.8,-234.05,6.1054,0.869,704967037090946688,0.0,True,40.25126496359373,position+magnitude match
51007,156.29686685,-10.2289874,81.0,1.91,-690.28,120.59,10.2022,1.459,3767878708888402816,0.0,True,40.26617283950617,position+magnitude match
4569,14.61282708,-27.8563055,80.95,3.21,1297.06,-297.75,11.806,1.558,5032683355641241472,0.074,True,40.291043854231006,position+magnitude match
77952,238.78670046,-63.42974982,80.79,0.16,-188.66,-401.85,2.9075,0.315,5826168461855385472,0.026,True,40.370837974996896,position+magnitude match
84790,259.96871078,41.71582155,80.77,1.66,285.4,-825.23,11.4233,1.56,1348028919540189056,0.004,True,40.38083446824316,position+magnitude match
56998,175.2625328,-44.40577903,80.64,0.7,-658.97,242.78,7.8962,1.064,5378886891123024512,0.0,True,40.44593253968254,position+magnitude match
26801,85.37802795,53.49105785,80.4,1.69,1.13,-517.75,9.7993,1.473,263916742385357056,0.004,True,40.56666666666666,position+magnitude match
84051,257.74746324,-52.51589202,80.17,1.84,-249.47,158.18,10.0906,1.457,5924187617032756736,0.004,True,40.68304852189098,position+magnitude match
16134,51.96697178,-19.80522099,80.04,0.99,536.78,303.39,8.4883,1.337,,2658.655,False,40.74912543728136,no Gaia match
40693,124.59908453,-12.62976955,80.04,0.35,278.99,-987.59,6.0937,0.754,5726982995343100928,0.004,True,40.74912543728136,position+magnitude match
73695,225.94867391,47.65401362,79.95,1.56,-445.84,19.86,4.8775,0.647,,4007.441,False,40.794996873045655,no Gaia match
10395,33.47126609,-32.03994919,79.68,1.69,758.46,-534.27,10.3649,1.479,4971496564348436352,0.0,True,40.933232931726906,position+magnitude match
59406,182.79954876,-19.96012747,79.43,2.36,-214.44,-183.72,11.7157,1.558,3517841209157902720,0.0,True,41.062067229006665,position+magnitude match
24813,79.7836601,40.1006672,79.17,0.28,518.99,-665.06,4.8232,0.63,188771135583573504,0.0,True,41.19691802450423,position+magnitude match
10798,34.74435775,-25.94676781,78.93,0.35,-217.55,444.44,6.4739,0.724,5117974602912370432,0.003,True,41.322184213860375,position+magnitude match
55042,169.01203064,-57.55053509,78.91,2.6,-2466.98,1180.09,11.607,1.49,5339892367684811520,0.017,True,41.33265745786339,position+magnitude match
111313,338.25794969,9.37763424,78.68,2.69,537.64,139.45,10.448,1.501,2717105133036645760,0.004,True,41.45348246059989,position+magnitude match
103910,315.80970347,-56.96428888,78.61,5.92,-356.83,352.64,12.852,1.653,6456884409233519360,0.005,True,41.490395623966414,position+magnitude match
7918,25.44381588,42.6138069,78.5,0.54,791.47,-180.8,5.0839,0.618,348515297330773120,0.485,True,41.54853503184713,position+magnitude match
58576,180.18486368,-10.44483913,78.35,0.31,141.75,-483.64,5.6883,0.76,3575733210781078016,0.768,True,41.62807913209956,position+magnitude match
80337,246.0051465,-39.19298837,78.26,0.37,71.89,5.26,5.4994,0.625,6018047019138644480,0.005,True,41.67595195502172,position+magnitude match
51459,157.65735133,55.9806175,78.25,0.28,-176.71,-33.21,4.9366,0.541,853819947756949120,0.004,True,41.68127795527157,position+magnitude match
25953,83.06151178,9.82134095,78.16,3.7,-178.35,-219.16,11.512,1.637,3338162729799839104,0.008,True,41.72927328556807,position+magnitude match
36915,113.84164108,54.84968165,78.14,2.69,-120.2,16.98,11.3608,1.591,985610542491481984,0.004,True,41.73995392884566,position+magnitude match
85235,261.25375615,67.30669594,78.11,0.3,-530.81,4.85,6.5688,0.759,1637110042813188608,0.003,True,41.75598514914864,position+magnitude match
98698,300.69624426,3.32589457,77.76,0.54,-91.21,118.84,7.5947,1.128,4247023886053586304,0.003,True,41.94393004115226,position+magnitude match
91430,279.68616117,-14.48918018,77.6,2.79,114.61,-569.52,11.2143,1.556,4103671243754951296,0.006,True,42.03041237113402,position+magnitude match
60444,185.88679394,67.18860894,77.54,3.23,235.19,-122.94,11.299,0.0,1680921595450031232,0.64,True,42.06293525922104,position+magnitude match
46580,142.4796661,5.65486705,77.48,0.64,-503.38,110.15,7.3381,1.002,3852570413083923072,0.0,True,42.09550851832731,position+magnitude match
13218,42.54102494,-53.14019305,77.19,1.64,-117.49,503.54,10.7712,1.51,4741883764414703232,0.0,True,42.25365980049229,position+magnitude match
115562,351.12742647,57.85499548,77.15,1.29,-63.62,-280.37,10.0708,1.465,2009439555118168832,0.004,True,42.27556707712249,position+magnitude match
